UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3
149842,R,2730,R,498,R,114,R,8898,R,498,R,371,R,10710,R,498,R,446,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,2556,R,450,R,3006,R,2604,R,450,R,3054,R,2646,R,450,R,3096,R,2730,R,498,R,3228,.,.,R,8736,R,450,R,9186,R,8772,R,450,R,9222,R,8814,R,450,R,9264,R,8898,R,498,R,9396,.,.,R,10536,R,450,R,10986,R,10584,R,450,R,11034,R,10626,R,450,R,11076,R,10710,R,498,R,11208,.,.,R,1000,R,1000,R,1000,R,1000,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,12262,R,12158,R,12022,R,12126,R,3965,R,3976,R,3993,R,4041,R,3965,R,3976,R,3993,R,4041
150048,R,14100,R,230,R,470,R,14100,R,230,R,470,R,14100,R,230,R,470,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13650,R,230,R,13880,R,13000,R,230,R,13230,R,13500,R,230,R,13730,R,14100,R,230,R,14330,0,.,R,13650,R,230,R,13880,R,13000,R,230,R,13230,R,13500,R,230,R,13730,R,14100,R,230,R,14330,0,.,R,13650,R,230,R,13880,R,13000,R,230,R,13230,R,13500,R,230,R,13730,R,14100,R,230,R,14330,0,.,R,1100,R,1244,R,1100,R,1100,B,.,B,.,B,.,R,8500,B,.,B,.,B,.,R,2820,R,8184,R,6000,R,5400,R,5400,R,5438,R,6070,R,5600,R,5600,R,5438,R,6064,R,3976,R,3976
150066,R,27520,R,80,R,1147,R,27520,R,80,R,1147,R,27520,R,80,R,1147,R,14190,R,0,R,519,R,14190,Z,0,R,519,R,14190,Z,0,R,519,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,25400,R,80,R,25480,R,26120,R,80,R,26200,R,26770,R,80,R,26850,R,27600,R,80,R,27680,.,.,R,25400,R,80,R,25480,R,26120,R,80,R,26200,R,26770,R,80,R,26850,R,27600,R,80,R,27680,.,.,R,25400,R,80,R,25480,R,26120,R,80,R,26200,R,26770,R,80,R,26850,R,27600,R,80,R,27680,.,.,R,1200,R,1200,R,1200,R,1200,R,8860,R,9110,R,9250,R,9380,R,2800,R,2800,R,2800,R,2800,R,5450,R,6000,R,6000,R,6000,R,2800,R,2800,R,2800,R,2800,R,2800,R,2800,R,2800,R,2800
150136,R,8836,R,662,R,333,R,8836,R,662,R,333,R,24354,R,662,R,1006,R,8242,R,662,R,458,R,8242,R,662,R,458,R,20356,R,662,R,1131,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8318,R,662,R,8980,R,8498,R,662,R,9160,R,8682,R,662,R,9344,R,8836,R,662,R,9498,.,.,R,8318,R,662,R,8980,R,8498,R,662,R,9160,R,8682,R,662,R,9344,R,8836,R,662,R,9498,.,.,R,22988,R,662,R,23650,R,23462,R,662,R,24124,R,23948,R,662,R,24610,R,24354,R,662,R,25016,.,.,R,1020,R,1260,R,1260,R,1320,R,8622,R,8820,R,9126,R,9656,R,2868,R,3010,R,3050,R,3206,R,8622,R,8820,R,9126,R,9656,R,2868,R,3010,R,3050,R,3206,R,4338,R,4530,R,4538,R,4746
150145,R,26240,R,350,R,834,R,26240,R,350,R,834,R,26240,R,350,R,834,R,6480,R,200,R,360,R,6480,R,200,R,360,R,6480,R,200,R,360,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,23930,R,350,R,24280,R,24620,R,350,R,24970,R,25480,R,350,R,25830,R,26240,R,350,R,26590,.,.,R,23930,R,350,R,24280,R,24620,R,350,R,24970,R,25480,R,350,R,25830,R,26240,R,350,R,26590,.,.,R,23930,R,350,R,24280,R,24620,R,350,R,24970,R,25480,R,350,R,25830,R,26240,R,350,R,26590,.,.,R,1600,R,1600,R,1600,R,1600,R,7280,R,7460,R,7780,R,8340,R,1400,R,1400,R,1500,R,2400,R,6500,R,7280,R,7450,R,4000,R,1400,R,1600,R,2000,R,2400,R,1400,R,1600,R,2000,R,2400
150163,R,36050,R,960,R,1502,R,36050,R,960,R,1502,R,36050,R,960,R,1502,R,11520,R,960,R,520,R,11520,R,960,R,520,R,11520,R,960,R,520,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,38680,R,960,R,38680,R,960,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,32280,R,858,R,33138,R,33490,R,878,R,34368,R,34750,R,902,R,35652,R,36050,R,960,R,37010,.,.,R,32280,R,858,R,33138,R,33490,R,878,R,34368,R,34750,R,902,R,35652,R,36050,R,960,R,37010,.,.,R,32280,R,858,R,33138,R,33490,R,878,R,34368,R,34750,R,902,R,35652,R,36050,R,960,R,37010,.,.,R,1000,R,1000,R,1000,R,1000,R,10830,R,11240,R,11920,R,12055,R,2200,R,2400,R,2500,R,2550,R,10830,R,11240,R,11920,R,12055,R,2200,R,2400,R,2500,R,2550,R,6100,R,6300,R,2500,R,2500
150172,R,16730,R,270,R,530,R,16730,R,270,R,530,R,16730,R,270,R,530,R,14300,R,270,R,715,R,14300,R,270,R,715,R,14300,R,270,R,715,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,14680,R,200,R,14880,R,15420,R,200,R,15620,R,16170,R,235,R,16405,R,16730,R,270,R,17000,.,.,R,14680,R,200,R,14880,R,15420,R,200,R,15620,R,16170,R,235,R,16405,R,16730,R,270,R,17000,.,.,R,14680,R,200,R,14880,R,15420,R,200,R,15620,R,16170,R,235,R,16405,R,16730,R,270,R,17000,.,.,R,1500,R,1500,R,1500,R,1500,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,5300,R,5300,R,5300,R,5600,R,2350,R,2350,R,2350,R,2350,R,2350,R,2350,R,2350,R,2800
150215,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,11322,R,210,R,629,R,11322,R,210,R,629,R,11322,R,210,R,629,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
150251,R,6300,R,900,R,175,R,12600,R,900,R,350,R,12600,R,900,R,350,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8400,R,650,R,9050,R,8400,R,650,R,9050,R,12600,R,950,R,13550,R,6300,R,950,R,7250,0,0,R,8400,R,650,R,9050,R,8400,R,650,R,9050,R,12600,R,950,R,13550,R,12600,R,950,R,13550,0,0,R,8400,R,650,R,9050,R,8400,R,650,R,9050,R,12600,R,950,R,13550,R,12600,R,950,R,13550,0,0,R,4500,R,4500,R,1850,R,1850,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,8216,R,8216,R,8216,R,12528,R,3328,R,3328,R,1200,R,10880,R,1776,R,1776,R,1200,R,7536
150288,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,26730,R,546,R,594,R,26730,R,546,R,594,R,26730,R,546,R,594,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,.,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.
150400,R,43950,R,728,R,1373,R,43950,R,728,R,1373,R,43950,R,728,R,1373,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,38280,R,470,R,38750,R,40150,R,490,R,40640,R,42050,R,696,R,42746,R,43950,R,728,R,44678,.,.,R,38280,R,470,R,38750,R,40150,R,490,R,40640,R,42050,R,696,R,42746,R,43950,R,728,R,44678,.,.,R,38280,R,470,R,38750,R,40150,R,490,R,40640,R,42050,R,696,R,42746,R,43950,R,728,R,44678,.,.,R,900,R,900,R,750,R,900,R,10200,R,10700,R,11200,R,11700,R,1200,R,1200,R,1200,R,1200,R,8870,R,8870,R,9000,R,9000,R,2100,R,2100,R,2100,R,2100,R,2100,R,2100,R,2100,R,2100
150455,R,43500,R,890,R,1450,R,43500,R,890,R,1450,R,43500,R,890,R,1450,R,20445,R,75,R,533,R,20445,R,75,R,533,R,20445,R,75,R,533,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,39200,R,820,R,40020,R,40600,R,850,R,41450,R,42000,R,870,R,42870,R,43500,R,890,R,44390,.,.,R,39200,R,820,R,40020,R,40600,R,850,R,41450,R,42000,R,870,R,42870,R,43500,R,890,R,44390,.,.,R,39200,R,820,R,40020,R,40600,R,850,R,41450,R,42000,R,870,R,42870,R,43500,R,890,R,44390,.,.,R,1200,R,1200,R,1200,R,1200,R,7910,R,8260,R,8600,R,9120,R,1800,R,1800,R,1800,R,1800,R,7910,R,8260,R,8600,R,9120,R,1800,R,1800,R,1800,R,1800,R,1800,R,1800,R,1800,R,1800
150534,R,31044,R,1046,R,890,R,31044,R,1046,R,890,R,31044,R,1046,R,890,R,15368,R,1046,R,860,R,15368,R,1046,R,860,R,15368,R,1046,R,860,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,29740,R,816,R,30556,R,29740,R,856,R,30596,R,30900,R,876,R,31776,R,31900,R,1046,R,32946,.,.,R,29740,R,816,R,30556,R,29740,R,856,R,30596,R,30900,R,876,R,31776,R,31900,R,1046,R,32946,.,.,R,29740,R,816,R,30556,R,29740,R,856,R,30596,R,30900,R,876,R,31776,R,31900,R,1046,R,32946,.,.,R,1000,R,1200,R,1200,R,1200,R,10010,R,10460,R,10880,R,11240,R,2134,R,2114,R,2114,R,2114,R,10010,R,10460,R,10880,R,9930,R,2134,R,2114,R,2114,R,3424,R,5144,R,5224,R,5224,R,5224
150604,R,28840,R,185,R,415,R,28840,R,185,R,415,R,28840,R,185,R,415,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,26710,R,185,R,26895,R,27510,R,185,R,27695,R,28000,R,185,R,28185,R,28840,R,185,R,29025,.,.,R,26710,R,185,R,26895,R,27510,R,185,R,27695,R,28000,R,185,R,28185,R,28840,R,185,R,29025,.,.,R,26710,R,185,R,26895,R,27510,R,185,R,27695,R,28000,R,185,R,28185,R,28840,R,185,R,29025,.,.,R,1200,R,1200,R,1200,R,1200,R,8290,R,8540,R,8775,R,9040,R,2460,R,2600,R,2600,R,2600,R,7200,R,7500,R,7500,R,7500,R,3000,R,5000,R,3800,R,3800,R,3000,R,5000,R,3800,R,3800
150668,R,30900,R,0,R,1290,R,30900,Z,0,R,1290,R,30900,Z,0,R,1290,R,26153,R,150,R,705,R,26153,R,150,R,705,R,26153,R,150,R,705,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,26900,R,0,R,26900,R,28500,R,0,R,28500,R,29700,R,0,R,29700,R,30900,R,0,R,30900,.,.,R,26900,R,0,R,26900,R,28500,R,0,R,28500,R,29700,R,0,R,29700,R,30900,R,0,R,30900,.,.,R,26900,R,0,R,26900,R,28500,R,0,R,28500,R,29700,R,0,R,29700,R,30900,R,0,R,30900,.,.,R,900,R,900,R,900,R,900,R,9000,R,9460,R,9700,R,10000,R,1900,R,1900,R,1900,R,1900,R,8300,R,8500,R,8500,R,8500,R,1900,R,1900,R,1900,R,1900,R,2000,R,2000,R,2000,R,2000
150677,R,23648,R,0,R,800,R,23648,Z,0,R,800,R,23648,Z,0,R,800,R,10404,R,0,R,553,R,10404,Z,0,R,553,R,10404,Z,0,R,553,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,23290,R,0,R,23290,R,23970,R,0,R,23970,R,24670,R,0,R,24670,R,22450,R,0,R,22450,.,.,R,23290,R,0,R,23290,R,23970,R,0,R,23970,R,24670,R,0,R,24670,R,22450,R,0,R,22450,.,.,R,23290,R,0,R,23290,R,23970,R,0,R,23970,R,24670,R,0,R,24670,R,22450,R,0,R,22450,.,.,R,1200,R,1300,R,1300,R,1300,R,7454,R,7670,R,7930,R,8160,R,1000,R,1000,R,1000,R,1000,R,8000,R,8000,R,8000,R,8000,R,3200,R,3200,R,3200,R,3200,R,2800,R,2400,R,2800,R,2800
150756,R,33744,R,770,R,938,R,33744,R,770,R,938,R,33744,R,770,R,938,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,29668,R,600,R,30268,R,31160,R,600,R,31760,R,32423,R,600,R,33023,R,33744,R,770,R,34514,.,.,R,29668,R,600,R,30268,R,31160,R,600,R,31760,R,32423,R,600,R,33023,R,33744,R,770,R,34514,.,.,R,29668,R,600,R,30268,R,31160,R,600,R,31760,R,32423,R,600,R,33023,R,33744,R,770,R,34514,.,.,R,1200,R,1200,R,1200,R,1200,R,9230,R,9690,R,10050,R,10452,R,1500,R,1500,R,1500,R,1500,R,9230,R,9690,R,10050,R,10452,R,1500,R,1500,R,1500,R,1500,R,1500,R,1500,R,1500,R,1500
150774,R,27000,R,950,R,900,R,27000,R,950,R,900,R,27000,R,950,R,900,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,22700,R,1200,R,23900,R,24500,R,950,R,25450,R,26200,R,950,R,27150,R,27000,R,950,R,27950,.,.,R,22700,R,1200,R,23900,R,24500,R,950,R,25450,R,26200,R,950,R,27150,R,27000,R,950,R,27950,.,.,R,22700,R,1200,R,23900,R,24500,R,950,R,25450,R,26200,R,950,R,27150,R,27000,R,950,R,27950,.,.,R,1100,R,1103,R,1800,R,1800,R,8400,R,9245,R,9496,R,9975,R,1600,R,1686,R,1684,R,1608,R,6000,R,5015,R,8658,R,8658,R,1600,R,1686,R,1684,R,1608,R,1600,R,2000,R,1684,R,1608
150941,R,23976,R,846,R,720,R,23976,R,846,R,720,R,23976,R,846,R,720,R,10200,R,0,R,425,R,10200,Z,0,R,425,R,10200,Z,0,R,425,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,23300,R,480,R,23780,R,23300,R,740,R,24040,R,23976,R,795,R,24771,R,23976,R,846,R,24822,.,.,R,23300,R,480,R,23780,R,23300,R,740,R,24040,R,23976,R,795,R,24771,R,23976,R,846,R,24822,.,.,R,23300,R,480,R,23780,R,23300,R,740,R,24040,R,23976,R,795,R,24771,R,23976,R,846,R,24822,.,.,R,1000,R,1000,R,1000,R,1000,R,7940,R,8180,R,8306,R,8456,R,2300,R,2300,R,2300,R,2300,R,7100,R,7100,R,8650,R,8650,R,2900,R,2900,R,1350,R,1350,R,6550,R,2550,R,6550,R,6550
150987,R,3995,R,120,R,133,R,3995,R,120,R,133,R,7872,R,120,R,262,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,3335,R,120,R,3455,R,3485,R,120,R,3605,R,3935,R,120,R,4055,R,3995,R,120,R,4115,.,.,R,3335,R,120,R,3455,R,3485,R,120,R,3605,R,3935,R,120,R,4055,R,3995,R,120,R,4115,.,.,R,7182,R,120,R,7302,R,7512,R,120,R,7632,R,7812,R,120,R,7932,R,7872,R,120,R,7992,.,.,R,1070,R,1090,R,1090,R,1108,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,7273,R,5824,R,5824,R,6560,R,4637,R,4144,R,4144,R,3888,R,3977,R,3600,R,3600,R,3408
151102,R,7052,R,1028,R,269,R,7052,R,1028,R,269,R,18380,R,1028,R,647,R,5360,R,617,R,332,R,5360,R,617,R,332,R,12917,R,617,R,752,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6001,R,875,R,6876,R,6121,R,892,R,7013,R,6938,R,1011,R,7949,R,7052,R,1028,R,8080,.,.,R,6001,R,875,R,6876,R,6121,R,892,R,7013,R,6938,R,1011,R,7949,R,7052,R,1028,R,8080,.,.,R,15640,R,875,R,16515,R,15953,R,892,R,16845,R,18081,R,1011,R,19092,R,18380,R,1028,R,19408,.,.,R,1400,R,1400,R,1400,R,1400,R,10734,R,9242,R,9242,R,9270,R,5780,R,5826,R,3000,R,3000,R,10734,R,10143,R,9242,R,9270,R,5780,R,6092,R,3000,R,3000,R,4280,R,4507,R,3000,R,4500
151111,R,8009,R,1047,R,267,R,8009,R,1047,R,267,R,28727,R,1047,R,958,R,8136,R,1047,R,339,R,8136,R,1047,R,339,R,22985,R,1047,R,958,Y,.,Y,.,Y,.,Y,.,R,32117,R,325,R,68348,R,325,R,33682,R,325,R,55314,R,325,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,Y,.,R,19662,R,1047,R,35330,R,1047,R,7623,R,982,R,8605,R,7750,R,1006,R,8756,R,7878,R,1031,R,8909,R,8009,R,1047,R,9056,.,.,R,7623,R,982,R,8605,R,7750,R,1006,R,8756,R,7878,R,1031,R,8909,R,8009,R,1047,R,9056,.,.,R,28080,R,982,R,29062,R,28565,R,1006,R,29571,R,29058,R,1031,R,30089,R,28727,R,1047,R,29774,.,.,R,672,R,1400,R,1400,R,1148,R,7944,R,8534,R,8702,R,9104,R,6720,R,2990,R,2974,R,2988,R,7944,R,8534,R,8702,R,9104,R,6720,R,4192,R,4184,R,4230,R,6120,R,4192,R,4184,R,4230
151166,R,14400,R,2700,R,475,R,14400,R,2700,R,475,R,14400,R,2700,R,475,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,13500,R,2550,R,16050,R,14040,R,2700,R,16740,R,14400,R,2625,R,17025,R,14400,R,2700,R,17100,0,.,R,13500,R,2550,R,16050,R,14040,R,2700,R,16740,R,14400,R,2625,R,17025,R,14400,R,2700,R,17100,0,.,R,13500,R,2550,R,16050,R,14040,R,2700,R,16740,R,14400,R,2625,R,17025,R,14400,R,2700,R,17100,0,.,B,.,B,.,B,.,B,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,A,.,R,6225,R,6414,R,6615,R,6615,R,4515,R,4665,R,4506,R,4806,R,4515,R,4655,R,4805,R,4806
