UNITID,XTUIT1,TUITION1,XFEE1,FEE1,XHRCHG1,HRCHG1,XTUIT2,TUITION2,XFEE2,FEE2,XHRCHG2,HRCHG2,XTUIT3,TUITION3,XFEE3,FEE3,XHRCHG3,HRCHG3,XTUIT5,TUITION5,XFEE5,FEE5,XHRCHG5,HRCHG5,XTUIT6,TUITION6,XFEE6,FEE6,XHRCHG6,HRCHG6,XTUIT7,TUITION7,XFEE7,FEE7,XHRCHG7,HRCHG7,XISPRO1,ISPROF1,XISPFE1,ISPFEE1,XOSPRO1,OSPROF1,XOSPFE1,OSPFEE1,XISPRO2,ISPROF2,XISPFE2,ISPFEE2,XOSPRO2,OSPROF2,XOSPFE2,OSPFEE2,XISPRO3,ISPROF3,XISPFE3,ISPFEE3,XOSPRO3,OSPROF3,XOSPFE3,OSPFEE3,XISPRO4,ISPROF4,XISPFE4,ISPFEE4,XOSPRO4,OSPROF4,XOSPFE4,OSPFEE4,XISPRO5,ISPROF5,XISPFE5,ISPFEE5,XOSPRO5,OSPROF5,XOSPFE5,OSPFEE5,XISPRO6,ISPROF6,XISPFE6,ISPFEE6,XOSPRO6,OSPROF6,XOSPFE6,OSPFEE6,XISPRO7,ISPROF7,XISPFE7,ISPFEE7,XOSPRO7,OSPROF7,XOSPFE7,OSPFEE7,XISPRO8,ISPROF8,XISPFE8,ISPFEE8,XOSPRO8,OSPROF8,XOSPFE8,OSPFEE8,XISPRO9,ISPROF9,XISPFE9,ISPFEE9,XOSPRO9,OSPROF9,XOSPFE9,OSPFEE9,XCHG1AT0,CHG1AT0,XCHG1AF0,CHG1AF0,XCHG1AY0,CHG1AY0,XCHG1AT1,CHG1AT1,XCHG1AF1,CHG1AF1,XCHG1AY1,CHG1AY1,XCHG1AT2,CHG1AT2,XCHG1AF2,CHG1AF2,XCHG1AY2,CHG1AY2,XCHG1AT3,CHG1AT3,XCHG1AF3,CHG1AF3,XCHG1AY3,CHG1AY3,CHG1TGTD,CHG1FGTD,XCHG2AT0,CHG2AT0,XCHG2AF0,CHG2AF0,XCHG2AY0,CHG2AY0,XCHG2AT1,CHG2AT1,XCHG2AF1,CHG2AF1,XCHG2AY1,CHG2AY1,XCHG2AT2,CHG2AT2,XCHG2AF2,CHG2AF2,XCHG2AY2,CHG2AY2,XCHG2AT3,CHG2AT3,XCHG2AF3,CHG2AF3,XCHG2AY3,CHG2AY3,CHG2TGTD,CHG2FGTD,XCHG3AT0,CHG3AT0,XCHG3AF0,CHG3AF0,XCHG3AY0,CHG3AY0,XCHG3AT1,CHG3AT1,XCHG3AF1,CHG3AF1,XCHG3AY1,CHG3AY1,XCHG3AT2,CHG3AT2,XCHG3AF2,CHG3AF2,XCHG3AY2,CHG3AY2,XCHG3AT3,CHG3AT3,XCHG3AF3,CHG3AF3,XCHG3AY3,CHG3AY3,CHG3TGTD,CHG3FGTD,XCHG4AY0,CHG4AY0,XCHG4AY1,CHG4AY1,XCHG4AY2,CHG4AY2,XCHG4AY3,CHG4AY3,XCHG5AY0,CHG5AY0,XCHG5AY1,CHG5AY1,XCHG5AY2,CHG5AY2,XCHG5AY3,CHG5AY3,XCHG6AY0,CHG6AY0,XCHG6AY1,CHG6AY1,XCHG6AY2,CHG6AY2,XCHG6AY3,CHG6AY3,XCHG7AY0,CHG7AY0,XCHG7AY1,CHG7AY1,XCHG7AY2,CHG7AY2,XCHG7AY3,CHG7AY3,XCHG8AY0,CHG8AY0,XCHG8AY1,CHG8AY1,XCHG8AY2,CHG8AY2,XCHG8AY3,CHG8AY3,XCHG9AY0,CHG9AY0,XCHG9AY1,CHG9AY1,XCHG9AY2,CHG9AY2,XCHG9AY3,CHG9AY3 
210146,"R",7427,"R",1860,"R",165,"R",7427,"R",1860,"R",165,"R",22770,"R",1860,"R",506,"R",15156,"R",1860,"R",421,"R",15156,"R",1860,"R",421,"R",18972,"R",1860,"R",527,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",6306,"R",1395,"R",7701,"R",6615,"R",1530,"R",8145,"R",6813,"R",1710,"R",8523,"R",7427,"R",1860,"R",9287,.,.,"R",6306,"R",1395,"R",7701,"R",6615,"R",1530,"R",8145,"R",6813,"R",1710,"R",8523,"R",7427,"R",1860,"R",9287,.,.,"R",19884,"R",1395,"R",21279,"R",20835,"R",1530,"R",22365,"R",21460,"R",1710,"R",23170,"R",22770,"R",1860,"R",24630,.,.,"R",960,"R",999,"R",999,"R",999,"R",11682,"R",12105,"R",12756,"R",13764,"R",2685,"R",3252,"R",3252,"R",2698,"R",8883,"R",9150,"R",9699,"R",9894,"R",3252,"R",3252,"R",3252,"R",2698,"R",3252,"R",3252,"R",3252,"R",2698
210155,"R",4132,"R",1810,"R",92,"R",4132,"R",1810,"R",92,"R",4132,"R",1810,"R",92,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3915,"R",1440,"R",5355,"R",4005,"R",1621,"R",5626,"R",4092,"R",1755,"R",5847,"R",4132,"R",1810,"R",5942,.,.,"R",3915,"R",1440,"R",5355,"R",4005,"R",1621,"R",5626,"R",4092,"R",1755,"R",5847,"R",4132,"R",1810,"R",5942,.,.,"R",3915,"R",1440,"R",5355,"R",4005,"R",1621,"R",5626,"R",4092,"R",1755,"R",5847,"R",4132,"R",1810,"R",5942,.,.,"R",1500,"R",1500,"R",1500,"R",1500,"R",6949,"R",7127,"R",7478,"R",7478,"R",1890,"R",1890,"R",1890,"R",1890,"R",7950,"R",7950,"R",8100,"R",8100,"R",2190,"R",2190,"R",2190,"R",2190,"R",2190,"R",2190,"R",2190,"R",2190
210234,"R",4257,"R",946,"R",99,"R",4257,"R",946,"R",99,"R",4687,"R",946,"R",109,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4512,"R",912,"R",5424,"R",4320,"R",990,"R",5310,"R",4410,"R",990,"R",5400,"R",4455,"R",990,"R",5445,.,.,"R",4512,"R",912,"R",5424,"R",4320,"R",990,"R",5310,"R",4410,"R",990,"R",5400,"R",4455,"R",990,"R",5445,.,.,"R",4992,"R",912,"R",5904,"R",4770,"R",990,"R",5760,"R",4860,"R",990,"R",5850,"R",4905,"R",990,"R",5895,.,.,"R",2644,"R",2725,"R",2900,"R",2900,"R",8430,"R",7069,"R",7346,"R",7187,"R",4248,"R",4360,"R",4400,"R",5400,"R",8430,"R",7039,"R",7346,"R",7187,"R",4248,"R",4360,"R",4400,"R",5400,"R",4248,"R",4170,"R",4400,"R",5400
210270,"R",4689,"R",302,"R",113,"R",4689,"R",302,"R",113,"R",9213,"R",302,"R",229,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3761,"R",304,"R",4065,"R",4377,"R",301,"R",4678,"R",4115,"R",302,"R",4417,"R",4689,"R",302,"R",4991,.,.,"R",3761,"R",304,"R",4065,"R",4377,"R",301,"R",4678,"R",4115,"R",302,"R",4417,"R",4689,"R",302,"R",4991,.,.,"R",8249,"R",304,"R",8553,"R",8600,"R",301,"R",8901,"R",8678,"R",302,"R",8980,"R",9213,"R",302,"R",9515,.,.,"R",1800,"R",1800,"R",1800,"R",1800,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7134,"R",8550,"R",7980,"R",8130,"R",3600,"R",3000,"R",3000,"R",2700,"R",3600,"R",3000,"R",3000,"R",2700
210304,"R",23840,"R",660,"R",685,"R",23840,"R",660,"R",685,"R",23840,"R",660,"R",685,"R",8640,"R",110,"A",.,"R",8640,"R",110,"A",.,"R",8640,"R",110,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",19640,"R",660,"R",20300,"R",20800,"R",660,"R",21460,"R",22710,"R",660,"R",23370,"R",23840,"R",660,"R",24500,.,.,"R",19640,"R",660,"R",20300,"R",20800,"R",660,"R",21460,"R",22710,"R",660,"R",23370,"R",23840,"R",660,"R",24500,.,.,"R",19640,"R",660,"R",20300,"R",20800,"R",660,"R",21460,"R",22710,"R",660,"R",23370,"R",23840,"R",660,"R",24500,.,.,"R",1462,"R",1006,"R",1006,"R",1006,"R",8230,"R",8560,"R",8900,"R",9300,"R",2840,"R",2182,"R",2330,"R",2600,"R",10006,"R",10408,"R",10821,"R",11309,"R",3268,"R",2504,"R",2652,"R",2922,"R",11070,"R",10742,"R",11230,"R",11900
210331,"R",30980,"R",660,"R",1291,"R",30980,"R",660,"R",1291,"R",30980,"R",660,"R",1291,"R",8876,"R",170,"R",520,"R",8876,"R",170,"R",520,"R",8876,"R",170,"R",520,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",27980,"R",660,"R",28640,"R",28980,"R",660,"R",29640,"R",29980,"R",660,"R",30640,"R",30980,"R",660,"R",31640,.,.,"R",27980,"R",660,"R",28640,"R",28980,"R",660,"R",29640,"R",29980,"R",660,"R",30640,"R",30980,"R",660,"R",31640,.,.,"R",27980,"R",660,"R",28640,"R",28980,"R",660,"R",29640,"R",29980,"R",660,"R",30640,"R",30980,"R",660,"R",31640,.,.,"R",900,"R",900,"R",800,"R",800,"R",8892,"R",9240,"R",9966,"R",10060,"R",3200,"R",3000,"R",2150,"R",2150,"R",11545,"R",9240,"R",9966,"R",10060,"R",2000,"R",2000,"R",2150,"R",2150,"R",2000,"R",2000,"R",2150,"R",2150
210368,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",13560,"R",660,"R",565,"R",13560,"R",660,"R",565,"R",13560,"R",660,"R",565,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
210401,"R",47840,"R",318,"R",1495,"R",47840,"R",318,"R",1495,"R",47840,"R",318,"R",1495,"R",40470,"R",180,"R",1686,"R",40470,"R",180,"R",1686,"R",40470,"R",180,"R",1686,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"R",42500,"R",180,"R",42500,"R",180,"R",43760,"R",316,"R",44076,"R",45300,"R",317,"R",45617,"R",46900,"R",317,"R",47217,"R",47840,"R",318,"R",48158,.,.,"R",43760,"R",316,"R",44076,"R",45300,"R",317,"R",45617,"R",46900,"R",317,"R",47217,"R",47840,"R",318,"R",48158,.,.,"R",43760,"R",316,"R",44076,"R",45300,"R",317,"R",45617,"R",46900,"R",317,"R",47217,"R",47840,"R",318,"R",48158,.,.,"R",950,"R",950,"R",950,"R",970,"R",10820,"R",11200,"R",11600,"R",11880,"R",1200,"R",1230,"R",1232,"R",1254,"R",10820,"R",11200,"R",11600,"R",11880,"R",1200,"R",1230,"R",1232,"R",1254,"R",1200,"R",1230,"R",1232,"R",1254
210429,"R",7440,"R",1758,"R",171,"R",7440,"R",1758,"R",171,"R",23895,"R",1758,"R",531,"R",13167,"R",1743,"R",399,"R",13167,"R",1743,"R",399,"R",22143,"R",1743,"R",671,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",7560,"R",1545,"R",9105,"R",7746,"R",1623,"R",9369,"R",7575,"R",1710,"R",9285,"R",7440,"R",1758,"R",9198,0,.,"R",7560,"R",1545,"R",9105,"R",7746,"R",1623,"R",9369,"R",7575,"R",1710,"R",9285,"R",7440,"R",1758,"R",9198,0,.,"R",20655,"R",1545,"R",22200,"R",21105,"R",1623,"R",22728,"R",21735,"R",1710,"R",23445,"R",23895,"R",1758,"R",25653,.,.,"R",1350,"R",1350,"R",1350,"R",1299,"R",9315,"R",9638,"R",9798,"R",10203,"R",2982,"R",2982,"R",2982,"R",2409,"R",9780,"R",10269,"R",9798,"R",10203,"R",2982,"R",2982,"R",2982,"R",2409,"R",2982,"R",2982,"R",2982,"R",2409
210438,"A",.,"A",.,"R",237,"A",.,"A",.,"R",237,"A",.,"A",.,"R",237,"R",8198,"R",150,"R",473,"R",8198,"R",150,"R",473,"R",8198,"R",150,"R",473,"R",39068,"R",3370,"R",39068,"R",3370,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"Y",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
210456,"R",12000,"R",1165,"A",.,"R",12000,"R",1165,"A",.,"R",12000,"R",1165,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
210492,"R",19671,"R",1455,"R",810,"R",19671,"R",1455,"R",810,"R",19671,"R",1455,"R",810,"R",19671,"R",1455,"R",810,"R",19671,"R",1455,"R",810,"R",19671,"R",1455,"R",810,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",17325,"R",1284,"R",18609,"R",18018,"R",1335,"R",19353,"R",18558,"R",1374,"R",19932,"R",19671,"R",1455,"R",21126,.,.,"R",17325,"R",1284,"R",18609,"R",18018,"R",1335,"R",19353,"R",18558,"R",1374,"R",19932,"R",19671,"R",1455,"R",21126,.,.,"R",17325,"R",1284,"R",18609,"R",18018,"R",1335,"R",19353,"R",18558,"R",1374,"R",19932,"R",19671,"R",1455,"R",21126,.,.,"R",750,"R",750,"R",750,"R",750,"R",10773,"R",11202,"R",11538,"R",11538,"R",1000,"R",1000,"R",1000,"R",1000,"R",7000,"R",7000,"R",7000,"R",7000,"R",1000,"R",1000,"R",1000,"R",1000,"R",1000,"R",1000,"R",1000,"R",1000
210508,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",0,"R",0,"A",.,"R",0,"Z",0,"A",.,"R",0,"Z",0,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
210571,"R",42404,"R",1050,"R",1325,"R",42404,"R",1050,"R",1325,"R",42404,"R",1050,"R",1325,"A",.,"A",.,"R",643,"A",.,"A",.,"R",643,"A",.,"A",.,"R",643,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",37320,"R",900,"R",38220,"R",38950,"R",900,"R",39850,"R",40644,"R",900,"R",41544,"R",42404,"R",1050,"R",43454,.,.,"R",37320,"R",900,"R",38220,"R",38950,"R",900,"R",39850,"R",40644,"R",900,"R",41544,"R",42404,"R",1050,"R",43454,.,.,"R",37320,"R",900,"R",38220,"R",38950,"R",900,"R",39850,"R",40644,"R",900,"R",41544,"R",42404,"R",1050,"R",43454,.,.,"R",1000,"R",1000,"R",1000,"R",1000,"R",10400,"R",10770,"R",11188,"R",11606,"R",2260,"R",2260,"R",2260,"R",2260,"R",10400,"R",10770,"R",11188,"R",11606,"R",2660,"R",2660,"R",2660,"R",2660,"R",2660,"R",2660,"R",2660,"R",2660
210605,"R",3300,"R",898,"R",110,"R",6600,"R",1053,"R",220,"R",9900,"R",1053,"R",330,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",3142,"R",775,"R",3917,"R",3143,"R",856,"R",3999,"R",3233,"R",898,"R",4131,"R",3300,"R",898,"R",4198,.,.,"R",6286,"R",930,"R",7216,"R",6286,"R",1012,"R",7298,"R",6467,"R",1053,"R",7520,"R",6600,"R",1053,"R",7653,.,.,"R",9428,"R",930,"R",10358,"R",9428,"R",1012,"R",10440,"R",9698,"R",1053,"R",10751,"R",9900,"R",1053,"R",10953,.,.,"R",1000,"R",1200,"R",1200,"R",1500,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",4730,"R",6300,"R",6300,"R",6300,"R",2070,"R",5360,"R",5360,"R",5360,"R",3858,"R",4838,"R",4838,"R",4838
210669,"R",45470,"R",500,"R",1895,"R",45470,"R",500,"R",1895,"R",45470,"R",500,"R",1895,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",40260,"R",400,"R",40660,"R",41970,"R",500,"R",42470,"R",43750,"R",500,"R",44250,"R",45470,"R",500,"R",45970,.,.,"R",40260,"R",400,"R",40660,"R",41970,"R",500,"R",42470,"R",43750,"R",500,"R",44250,"R",45470,"R",500,"R",45970,.,.,"R",40260,"R",400,"R",40660,"R",41970,"R",500,"R",42470,"R",43750,"R",500,"R",44250,"R",45470,"R",500,"R",45970,.,.,"R",1000,"R",1000,"R",1000,"R",1000,"R",10320,"R",10740,"R",11170,"R",11650,"R",2000,"R",2500,"R",2500,"R",2500,"R",7820,"R",8240,"R",8670,"R",9150,"R",2000,"R",2500,"R",2500,"R",2500,"R",2000,"R",2500,"R",2500,"R",2500
210739,"R",34500,"R",1400,"R",1440,"R",34500,"R",1400,"R",1440,"R",34500,"R",1400,"R",1440,"R",20160,"R",0,"R",840,"R",20160,"Z",0,"R",840,"R",20160,"Z",0,"R",840,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",31000,"R",1350,"R",32350,"R",32000,"R",1350,"R",33350,"R",33500,"R",1350,"R",34850,"R",34500,"R",1400,"R",35900,.,.,"R",31000,"R",1350,"R",32350,"R",32000,"R",1350,"R",33350,"R",33500,"R",1350,"R",34850,"R",34500,"R",1400,"R",35900,.,.,"R",31000,"R",1350,"R",32350,"R",32000,"R",1350,"R",33350,"R",33500,"R",1350,"R",34850,"R",34500,"R",1400,"R",35900,.,.,"R",1198,"R",992,"R",1144,"R",1134,"R",11620,"R",12050,"R",12400,"R",12800,"R",4484,"R",1586,"R",2366,"R",2506,"R",10366,"R",7436,"R",8998,"R",9024,"R",1960,"R",1960,"R",2210,"R",2214,"R",4484,"R",3546,"R",4576,"R",4720
210775,"R",32840,"R",800,"R",900,"R",32840,"R",800,"R",900,"R",32840,"R",800,"R",900,"R",13590,"R",272,"R",755,"R",13590,"R",272,"R",755,"R",13590,"R",272,"R",755,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"R",29500,"R",580,"R",30080,"R",30500,"R",600,"R",31100,"R",31650,"R",620,"R",32270,"R",32840,"R",800,"R",33640,.,.,"R",29500,"R",580,"R",30080,"R",30500,"R",600,"R",31100,"R",31650,"R",620,"R",32270,"R",32840,"R",800,"R",33640,.,.,"R",29500,"R",580,"R",30080,"R",30500,"R",600,"R",31100,"R",31650,"R",620,"R",32270,"R",32840,"R",800,"R",33640,.,.,"R",1500,"R",1500,"R",1500,"R",1500,"R",10450,"R",10820,"R",11240,"R",11690,"R",2500,"R",2500,"R",2500,"R",2500,"R",5100,"R",5100,"R",5100,"R",5100,"R",3600,"R",3600,"R",3600,"R",3600,"R",2500,"R",2500,"R",2500,"R",2500
210809,"A",.,"A",.,"R",281,"A",.,"A",.,"R",281,"A",.,"A",.,"R",281,"A",.,"A",.,"R",966,"A",.,"A",.,"R",966,"A",.,"A",.,"R",966,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,.,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
